Linux 7.0.10-arch1-1 (archlinux) 	05/30/2026 	_x86_64_	(4 CPU)

09:12:13 AM   %sio-10   %sio-60  %sio-300      %sio   %fio-10   %fio-60  %fio-300      %fio
09:15:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:15:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:15:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:16:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:16:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:16:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:16:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:16:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:16:28 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.02
09:16:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:16:38 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:16:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:16:48 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:16:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:16:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:17:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:17:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:17:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:17:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:17:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:17:28 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:17:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:17:38 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:17:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:17:48 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:17:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:17:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:18:03 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
09:18:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:18:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:18:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:18:23 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
09:18:28 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
09:18:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:18:38 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:18:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:18:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:18:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:18:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:19:03 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:19:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:19:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:19:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:19:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:19:28 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:19:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:19:38 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:19:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:19:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:19:53 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
09:19:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:28 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:38 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:20:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:21:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:21:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:21:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:21:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:21:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:21:28 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:21:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:21:38 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:21:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:21:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:21:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:21:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:22:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:22:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:22:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:22:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:22:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:22:28 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:22:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:22:38 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:22:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:22:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:22:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:22:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:23:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:23:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:23:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:23:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:23:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:23:28 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:23:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:23:38 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:23:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:23:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:23:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:23:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:24:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:24:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:24:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:24:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:24:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:24:28 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:24:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:24:38 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:24:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:24:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:24:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:24:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:25:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:25:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:25:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:25:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:25:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:25:28 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:25:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:25:38 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
09:25:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:25:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:25:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:25:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:26:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:26:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:26:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:26:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:26:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:26:28 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.01
09:26:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:26:38 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:26:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:26:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:26:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:26:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:27:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:27:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:27:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:27:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:27:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:27:28 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:27:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:27:38 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:27:43 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:27:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:27:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:27:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:28:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:28:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:28:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:28:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:28:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:28:28 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:28:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:28:38 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:28:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:28:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:28:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:28:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:29:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:29:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:29:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:29:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:29:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:29:28 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:29:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:29:38 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:29:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:29:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:29:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:29:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:28 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:38 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:30:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:31:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:31:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:31:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:31:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:31:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:31:28 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:31:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:31:38 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:31:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:31:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:31:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:31:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:32:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:32:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:32:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:32:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:32:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:32:28 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:32:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:32:38 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:32:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:32:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:32:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:32:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:33:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:33:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:33:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:33:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:33:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:33:28 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:33:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:33:38 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:33:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:33:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:33:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:33:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:34:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:34:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:34:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:34:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:34:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:34:28 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:34:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:34:38 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:34:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:34:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:34:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:34:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:35:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:35:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:35:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:35:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:35:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:35:28 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:35:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:35:38 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:35:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:35:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:35:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:35:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:36:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:36:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:36:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:36:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:36:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:36:28 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:36:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:36:38 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:36:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:36:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:36:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:36:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:28 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:38 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:37:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:38:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:38:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:38:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:38:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:38:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:38:28 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:38:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:38:38 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:38:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:38:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:38:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:38:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:39:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:39:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:39:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:39:18 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:39:23 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:39:28 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:39:33 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:39:38 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:39:43 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:39:48 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:39:53 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:39:58 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:03 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:08 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:40:13 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
