Linux 7.0.10-arch1-1 (archlinux) 	06/02/2026 	_x86_64_	(4 CPU)

06:44:34 PM   %sio-10   %sio-60  %sio-300      %sio   %fio-10   %fio-60  %fio-300      %fio
06:50:29 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:50:34 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
06:50:39 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:44 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:50:49 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
06:50:54 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:50:59 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:51:04 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:51:09 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
06:51:14 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:51:19 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:51:24 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
06:51:29 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:51:34 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
06:51:39 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:51:44 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:51:49 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:51:54 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
06:51:59 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:52:04 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:52:09 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:52:14 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:52:19 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
06:52:24 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
06:52:29 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:52:34 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:52:39 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:52:44 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:52:49 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
06:52:54 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:52:59 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:53:04 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
06:53:09 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:53:14 PM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
06:53:19 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
06:53:24 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
06:53:29 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:53:34 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
06:53:39 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:53:44 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:53:49 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
06:53:54 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
06:53:59 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
06:54:04 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
06:54:09 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:54:14 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
06:54:19 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:54:24 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
06:54:29 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
06:54:34 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:54:39 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:54:44 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
06:54:49 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:54:54 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
06:54:59 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
06:55:04 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
06:55:09 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
06:55:14 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:55:19 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
06:55:24 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:55:29 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
06:55:34 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
06:55:39 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
06:55:44 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
06:55:49 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:55:54 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
06:55:59 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:56:04 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
06:56:09 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
06:56:14 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:56:19 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:56:24 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:56:29 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:56:34 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
06:56:39 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:56:44 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:56:49 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:56:54 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:56:59 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
06:57:04 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
06:57:09 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:57:14 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:57:19 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
06:57:24 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
06:57:29 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:57:34 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:57:39 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
06:57:44 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
06:57:49 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
06:57:54 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
06:57:59 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
06:58:04 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:58:09 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:58:14 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:58:19 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
06:58:24 PM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
06:58:29 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
06:58:34 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.03
06:58:39 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
06:58:44 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
06:58:49 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
06:58:54 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
06:58:59 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:59:04 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
06:59:09 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:59:14 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:59:19 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
06:59:24 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:59:29 PM      0.00      0.00      0.00      0.12      0.00      0.00      0.00      0.12
06:59:34 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:59:39 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:59:44 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
06:59:49 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
06:59:54 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
06:59:59 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:00:04 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:00:09 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:00:14 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:00:19 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:00:24 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:00:29 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:00:34 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:00:39 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:00:44 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:00:49 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:00:54 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:00:59 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:01:04 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:01:09 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:01:14 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:01:19 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:01:24 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:01:29 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:01:34 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:01:39 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:01:44 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:01:49 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:01:54 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:01:59 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:02:04 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:02:09 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:02:14 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:02:19 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:02:24 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:02:29 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
07:02:34 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:02:39 PM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
07:02:44 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:02:49 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:02:54 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:02:59 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:03:04 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:03:09 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:03:14 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:03:19 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:03:24 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:03:29 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:03:34 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:03:39 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:03:44 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:03:49 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:03:54 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:03:59 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:04:04 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:04:09 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:04:14 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:04:19 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:04:24 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:04:29 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:04:34 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:04:39 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:04:44 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:04:49 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:04:54 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
07:04:59 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:05:04 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:05:09 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:05:14 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:05:19 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:05:24 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:05:29 PM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
07:05:34 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:05:39 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:05:44 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:05:49 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:05:54 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:05:59 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:06:04 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:06:09 PM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.05
07:06:14 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:06:19 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:06:24 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:06:29 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:06:34 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:06:39 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:06:44 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:06:49 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:06:54 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:06:59 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:07:04 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
07:07:09 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:07:14 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:07:19 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:07:24 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:07:29 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:07:34 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:07:39 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:07:44 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
07:07:49 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:07:54 PM      0.00      0.00      0.00      0.07      0.00      0.00      0.00      0.07
07:07:59 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:08:04 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
07:08:09 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:08:14 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:08:19 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:08:24 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:08:29 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:08:34 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:08:39 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:08:44 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:08:49 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:08:54 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:08:59 PM      0.00      0.00      0.00      0.08      0.00      0.00      0.00      0.08
07:09:04 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:09:09 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:09:14 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:09:19 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:09:24 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:09:29 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:09:34 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:09:39 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:09:44 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:09:49 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:09:54 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:09:59 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:10:04 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:10:09 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:10:14 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:10:19 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:10:24 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:10:29 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:10:34 PM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
07:10:39 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:10:44 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:10:49 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:10:54 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:10:59 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:11:04 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:11:09 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:11:14 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:11:19 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:11:24 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:11:29 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:11:34 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:11:39 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:11:44 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:11:49 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:11:54 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:11:59 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:12:04 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:12:09 PM      0.00      0.00      0.00      0.09      0.00      0.00      0.00      0.09
07:12:14 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:12:19 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:12:24 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:12:29 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
07:12:34 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
