Linux 7.0.9-arch2-1 (archlinux) 	05/25/2026 	_x86_64_	(4 CPU)

05:06:21 PM   %sio-10   %sio-60  %sio-300      %sio   %fio-10   %fio-60  %fio-300      %fio
05:09:21 PM      0.00      0.00      0.02      0.00      0.00      0.00      0.00      0.00
05:09:26 PM      0.00      0.00      0.02      0.06      0.00      0.00      0.00      0.06
05:09:31 PM      0.00      0.00      0.02      0.00      0.00      0.00      0.00      0.00
05:09:36 PM      0.00      0.00      0.01      0.04      0.00      0.00      0.00      0.04
05:09:41 PM      0.00      0.00      0.01      0.01      0.00      0.00      0.00      0.01
05:09:46 PM      0.00      0.00      0.01      0.01      0.00      0.00      0.00      0.01
05:09:51 PM      0.00      0.00      0.01      0.02      0.00      0.00      0.00      0.02
05:09:56 PM      0.00      0.00      0.01      0.01      0.00      0.00      0.00      0.01
05:10:01 PM      0.00      0.00      0.01      0.01      0.00      0.00      0.00      0.01
05:10:06 PM      0.00      0.00      0.01      0.03      0.00      0.00      0.00      0.03
05:10:11 PM      0.00      0.00      0.01      0.03      0.00      0.00      0.00      0.03
05:10:16 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:10:21 PM      0.00      0.00      0.00      0.07      0.00      0.00      0.00      0.07
05:10:26 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:10:31 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
05:10:36 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:10:41 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:10:46 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:10:51 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
05:10:56 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:11:01 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:11:06 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:11:11 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:11:16 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
05:11:21 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:11:26 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:11:31 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:11:36 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:11:41 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:11:46 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:11:51 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:11:56 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:12:01 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:12:06 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.01
05:12:11 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:12:16 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:12:21 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:12:26 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:12:31 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:12:36 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:12:41 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:12:46 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:12:51 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:12:56 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:13:01 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:13:06 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:13:11 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
05:13:16 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:13:21 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:13:26 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:13:31 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
05:13:36 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:13:41 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:13:46 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:13:51 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:13:56 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
05:14:01 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:14:06 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:14:11 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:14:16 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:14:21 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:14:26 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
05:14:31 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:14:36 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:14:41 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:14:46 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:14:51 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:14:56 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:15:01 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:15:06 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
05:15:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:15:16 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
05:15:21 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:15:26 PM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
05:15:31 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:15:36 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:15:41 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:15:46 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:15:51 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:15:56 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:16:01 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:16:06 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:16:11 PM      0.00      0.00      0.00      0.07      0.00      0.00      0.00      0.07
05:16:16 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:16:21 PM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
05:16:26 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:16:31 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:16:36 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:16:41 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:16:46 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:16:51 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:16:56 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
05:17:01 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:17:06 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:17:11 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:17:16 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:17:21 PM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
05:17:26 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:17:31 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:17:36 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:17:41 PM      0.00      0.00      0.00      0.07      0.00      0.00      0.00      0.07
05:17:46 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:17:51 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:17:56 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:18:01 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:18:06 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
05:18:11 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
05:18:16 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:18:21 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:18:26 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:18:31 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:18:36 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:18:41 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:18:46 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:18:51 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:18:56 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:19:01 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
05:19:06 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:19:11 PM      0.00      0.00      0.00      0.08      0.00      0.00      0.00      0.08
05:19:16 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:19:21 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:19:26 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:19:31 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:19:36 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:19:41 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:19:46 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:19:51 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:19:56 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
05:20:01 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:20:06 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:20:11 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
05:20:16 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:20:21 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:20:26 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:20:31 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:20:36 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:20:41 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:20:46 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:20:51 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:20:56 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:21:01 PM      0.00      0.00      0.00      0.20      0.00      0.00      0.00      0.08
05:21:06 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:21:11 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:21:16 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
05:21:21 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:21:26 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:21:31 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:21:36 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:21:41 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:21:46 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:21:51 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:21:56 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:22:01 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
05:22:06 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:22:11 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:22:16 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:22:21 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
05:22:26 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:22:31 PM      0.00      0.00      0.00      0.07      0.00      0.00      0.00      0.07
05:22:36 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:22:41 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:22:46 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:22:51 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:22:56 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:23:01 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:23:06 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:23:11 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
05:23:16 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:23:21 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
05:23:26 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:23:31 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:23:36 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:23:41 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:23:46 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:23:51 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:23:56 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:24:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:24:06 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:24:11 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:24:16 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:24:21 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:24:26 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:24:31 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:24:36 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:24:41 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:24:46 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:24:51 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:24:56 PM      0.00      0.00      0.00      0.12      0.00      0.00      0.00      0.12
05:25:01 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:25:06 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:25:11 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:25:16 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:25:21 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:25:26 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:25:31 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
05:25:36 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:25:41 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:25:46 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:25:51 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:25:56 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:26:01 PM      0.00      0.00      0.00      0.09      0.00      0.00      0.00      0.06
05:26:06 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.01
05:26:11 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:26:16 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:26:21 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:26:26 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:26:31 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:26:36 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:26:41 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:26:46 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:26:51 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:26:56 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:27:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:27:06 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:27:11 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:27:16 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.03
05:27:21 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:27:26 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:27:31 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:27:36 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:27:41 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:27:46 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:27:51 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:27:56 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:28:01 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
05:28:06 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:28:11 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:28:16 PM      0.00      0.00      0.00      0.08      0.00      0.00      0.00      0.07
05:28:21 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:28:26 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:28:31 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:28:36 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:28:41 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
05:28:46 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:28:51 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
05:28:56 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:29:01 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:29:06 PM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
05:29:11 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:29:16 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:29:21 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:29:26 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:29:31 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:29:36 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:29:41 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:29:46 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:29:51 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:29:56 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:30:01 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:06 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:30:11 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:30:16 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:30:21 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:30:26 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:30:31 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:30:36 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:30:41 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:30:46 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
05:30:51 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:30:56 PM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
05:31:01 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
05:31:06 PM      0.00      0.00      0.00      0.08      0.00      0.00      0.00      0.06
05:31:11 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:31:16 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:31:21 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:31:26 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:31:31 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:31:36 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:31:41 PM      0.00      0.00      0.00      0.08      0.00      0.00      0.00      0.08
05:31:46 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:31:51 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:31:56 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:32:01 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:32:06 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:32:11 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:32:16 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:32:21 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:32:26 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:32:31 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:32:36 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:32:41 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:32:46 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:32:51 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:32:56 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:33:01 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:33:06 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.02
05:33:11 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
05:33:16 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:33:21 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:33:26 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:33:31 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
05:33:36 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:33:41 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:33:46 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
05:33:51 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:33:56 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:34:01 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:34:06 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
05:34:11 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
05:34:16 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
05:34:21 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
