Linux 7.0.9-arch1-1 (archlinux) 	05/21/2026 	_x86_64_	(4 CPU)

07:25:52 PM   %sio-10   %sio-60  %sio-300      %sio   %fio-10   %fio-60  %fio-300      %fio
07:31:12 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:31:17 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:31:22 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:31:27 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:31:32 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:31:37 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:31:42 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:31:47 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:31:52 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:31:57 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:32:02 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
07:32:07 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:32:12 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:32:17 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:32:22 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:32:27 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:32:32 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:32:37 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:32:42 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:32:47 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:32:52 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
07:32:57 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:33:02 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:33:07 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:33:12 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:33:17 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:33:22 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
07:33:27 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:33:32 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:33:37 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
07:33:42 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:33:47 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:33:52 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:33:57 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:34:02 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:34:07 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:34:12 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:34:17 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:34:22 PM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
07:34:27 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:34:32 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:34:37 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:34:42 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:34:47 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:34:52 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:34:57 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:35:02 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:35:07 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:35:12 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:35:17 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:35:22 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:35:27 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:35:32 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:35:37 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:35:42 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:35:47 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:35:52 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:35:57 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:36:02 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:36:07 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:36:12 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:36:17 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:36:22 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:36:27 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:36:32 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:36:37 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:36:42 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:36:47 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:36:52 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:36:57 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:37:02 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:37:07 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:37:12 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
07:37:17 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:37:22 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:37:27 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:37:32 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:37:37 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:37:42 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:37:47 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:37:52 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:37:57 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:38:02 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:38:07 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:38:12 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:38:17 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:38:22 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:38:27 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:38:32 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:38:37 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:38:42 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:38:47 PM      0.00      0.00      0.00      0.07      0.00      0.00      0.00      0.07
07:38:52 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:38:57 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:39:02 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:39:07 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:39:12 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:39:17 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
07:39:22 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:39:27 PM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
07:39:32 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:39:37 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:39:42 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:39:47 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:39:52 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:39:57 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:40:02 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:40:07 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:40:12 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
07:40:17 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:40:22 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:40:27 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:40:32 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:40:37 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:40:42 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:40:47 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:40:52 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:40:57 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:41:02 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:41:07 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:41:12 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:41:17 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:41:22 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:41:27 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:41:32 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:41:37 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:41:42 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:41:47 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:41:52 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:41:57 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:42:02 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:42:07 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:42:12 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:42:17 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:42:22 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:42:27 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:42:32 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:42:37 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:42:42 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:42:47 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:42:52 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:42:57 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:43:02 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:43:07 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:43:12 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:43:17 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:43:22 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:43:27 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:43:32 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:43:37 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:43:42 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:43:47 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:43:52 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:43:57 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:44:02 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:44:07 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:44:12 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:44:17 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:44:22 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:44:27 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:44:32 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:44:37 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:44:42 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:44:47 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:44:52 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:44:57 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:45:02 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:45:07 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:45:12 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:45:17 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:45:22 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:45:27 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:45:32 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:45:37 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:45:42 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:45:47 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:45:52 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:45:57 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:46:02 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:46:07 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:46:12 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:46:17 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:46:22 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:46:27 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:46:32 PM      0.00      0.00      0.00      0.08      0.00      0.00      0.00      0.08
07:46:37 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:46:42 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:46:47 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:46:52 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:46:57 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:47:02 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
07:47:07 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:47:12 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:47:17 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:47:22 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:47:27 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:47:32 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:47:37 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:47:42 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:47:47 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:47:52 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:47:57 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:48:02 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:48:07 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:48:12 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:48:17 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:48:22 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:48:27 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:48:32 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:48:37 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.02
07:48:42 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:48:47 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:48:52 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:48:57 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
07:49:02 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:49:07 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:49:12 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:49:17 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
07:49:22 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:49:27 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:49:32 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:49:37 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:49:42 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:49:47 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:49:52 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:49:57 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:50:02 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:50:07 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:50:12 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:50:17 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:50:22 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:50:27 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:50:32 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:50:37 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:50:42 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:50:47 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:50:52 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:50:57 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:51:02 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:51:07 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:51:12 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:51:17 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:51:22 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:51:27 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:51:32 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:51:37 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:51:42 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:51:47 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:51:52 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:51:57 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:52:02 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:52:07 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:52:12 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:52:17 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:52:22 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:52:27 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:52:32 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:52:37 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.01
07:52:42 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:52:47 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:52:52 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:52:57 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:53:02 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:53:07 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:53:12 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:53:17 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:53:22 PM      0.00      0.00      0.00      0.10      0.00      0.00      0.00      0.10
07:53:27 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:53:32 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:53:37 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:53:42 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:53:47 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:53:52 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
