Linux 7.0.10-arch1-1 (archlinux) 	06/04/2026 	_x86_64_	(4 CPU)

10:06:35 AM   %sio-10   %sio-60  %sio-300      %sio   %fio-10   %fio-60  %fio-300      %fio
10:11:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:12:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:12:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:12:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:12:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:12:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:12:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:12:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:12:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:12:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:12:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:12:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:12:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:13:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:13:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:13:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:13:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:13:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:13:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:13:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:13:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:13:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:13:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:13:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:13:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:14:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:14:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:14:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:14:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:14:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:14:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:14:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:14:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:14:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:14:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:14:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:14:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:15:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:15:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:15:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:15:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:15:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:15:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:15:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:15:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:15:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:15:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:15:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:15:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:16:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:16:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:16:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:16:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:16:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:16:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:16:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:16:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:16:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:16:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:16:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:16:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:17:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:17:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:17:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:17:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:17:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:17:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:17:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:17:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:17:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:17:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:17:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:17:55 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:18:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:18:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:18:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:18:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:18:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:18:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:18:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:18:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:18:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:18:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:18:50 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:18:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:19:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:19:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:19:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:19:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:19:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:19:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:19:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:19:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:19:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:19:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:19:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:19:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:20:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:21:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:21:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:21:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:21:15 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:21:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:21:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:21:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:21:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:21:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:21:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:21:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:21:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:22:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:22:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:22:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:22:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:22:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:22:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:22:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:22:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:22:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:22:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:22:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:22:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:23:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:23:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:23:10 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:23:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:23:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:23:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:23:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:23:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:23:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:23:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:23:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:23:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:24:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:24:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:24:10 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
10:24:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:24:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:24:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:24:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:24:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:24:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:24:45 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:24:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:24:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:25:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:25:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:25:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:25:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:25:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:25:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:25:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:25:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:25:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:25:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:25:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:25:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:26:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:26:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:26:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:26:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:26:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:26:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:26:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:26:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:26:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:26:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:26:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:26:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:27:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:27:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:27:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:27:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:27:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:27:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:27:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:27:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:27:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:27:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:27:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:27:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:28:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:28:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:28:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:28:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:28:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:28:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:28:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:28:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:28:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:28:45 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:28:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:28:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:29:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:29:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:29:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:29:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:29:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:29:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:29:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:29:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:29:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:29:45 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:29:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:29:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:30:55 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:31:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:31:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:31:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:31:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:31:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:31:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:31:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:31:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:31:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:31:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:31:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:31:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:32:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:32:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:32:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:32:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:32:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:32:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:32:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:32:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:32:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:32:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:32:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:32:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:33:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:33:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:33:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:33:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:33:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:33:25 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:33:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:33:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:33:40 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:33:45 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:33:50 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:33:55 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:34:00 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:34:05 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:34:10 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:34:15 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:34:20 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:34:25 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:34:30 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:34:35 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
