Linux 7.0.9-arch1-1 (archlinux) 	05/22/2026 	_x86_64_	(4 CPU)

11:08:01 AM   %sio-10   %sio-60  %sio-300      %sio   %fio-10   %fio-60  %fio-300      %fio
11:12:11 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:12:16 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:12:21 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:12:26 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:12:31 AM      0.00      0.00      0.00      0.07      0.00      0.00      0.00      0.07
11:12:36 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:12:41 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:12:46 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:12:51 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:12:56 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:13:01 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:13:06 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:13:11 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:13:16 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:13:21 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:13:26 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:13:31 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:13:36 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:13:41 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
11:13:46 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:13:51 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
11:13:56 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:14:01 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:14:06 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:14:11 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:14:16 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:14:21 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:14:26 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:14:31 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:14:36 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:14:41 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:14:46 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
11:14:51 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:14:56 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:15:01 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:15:06 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:15:11 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:15:16 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:15:21 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:15:26 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:15:31 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
11:15:36 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:15:41 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:15:46 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:15:51 AM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
11:15:56 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:16:01 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:16:06 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:16:11 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:16:16 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:16:21 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:16:26 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
11:16:31 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:16:36 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:16:41 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.02
11:16:46 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:16:51 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:16:56 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:17:01 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
11:17:06 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:17:11 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:17:16 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:17:21 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
11:17:26 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:17:31 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:17:36 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:17:41 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:17:46 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
11:17:51 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:17:56 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:18:01 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:18:06 AM      0.00      0.00      0.00      0.08      0.00      0.00      0.00      0.08
11:18:11 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
11:18:16 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:18:21 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:18:26 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.02
11:18:31 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:18:36 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:18:41 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:18:46 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:18:51 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:18:56 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:19:01 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:19:06 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:19:11 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:19:16 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:19:21 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:19:26 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
11:19:31 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:19:36 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:19:41 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:19:46 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
11:19:51 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:19:56 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:20:01 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:20:06 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:20:11 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:20:16 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:20:21 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:20:26 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:20:31 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:20:36 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:20:41 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:20:46 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
11:20:51 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:20:56 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:21:01 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:21:06 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:21:11 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:21:16 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:21:21 AM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
11:21:26 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:21:31 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:21:36 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:21:41 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:21:46 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:21:51 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:21:56 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:22:01 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:22:06 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:22:11 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:22:16 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:22:21 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:22:26 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:22:31 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:22:36 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:22:41 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:22:46 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:22:51 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:22:56 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
11:23:01 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
11:23:06 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.02
11:23:11 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:23:16 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
11:23:21 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:23:26 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:23:31 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:23:36 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:23:41 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:23:46 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:23:51 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
11:23:56 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:24:01 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:24:06 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:24:11 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:24:16 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
11:24:21 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:24:26 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:24:31 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:24:36 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:24:41 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:24:46 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
11:24:51 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:24:56 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:25:01 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:25:06 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:25:11 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:25:16 AM      0.00      0.00      0.00      0.07      0.00      0.00      0.00      0.07
11:25:21 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:25:26 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:25:31 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:25:36 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:25:41 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:25:46 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:25:51 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:25:56 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:26:01 AM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.05
11:26:06 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:26:11 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:26:16 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:26:21 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:26:26 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:26:31 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:26:36 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:26:41 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
11:26:46 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:26:51 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:26:56 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:27:01 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:27:06 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:27:11 AM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
11:27:16 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:27:21 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:27:26 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:27:31 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:27:36 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
11:27:41 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:27:46 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
11:27:51 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:27:56 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:28:01 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:28:06 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:28:11 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:28:16 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:28:21 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
11:28:26 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:28:31 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:28:36 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:28:41 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:28:46 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:28:51 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:28:56 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
11:29:01 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:29:06 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:29:11 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:29:16 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:29:21 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:29:26 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
11:29:31 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:29:36 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
11:29:41 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:29:46 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:29:51 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:29:56 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:30:01 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:30:06 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:30:11 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:30:16 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:30:21 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:30:26 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:30:31 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:30:36 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:30:41 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:30:46 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:30:51 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:30:56 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
11:31:01 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:31:06 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:31:11 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:31:16 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
11:31:21 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:31:26 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:31:31 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:31:36 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:31:41 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:31:46 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:31:51 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:31:56 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:32:01 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:32:06 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:32:11 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:32:16 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:32:21 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:32:26 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:32:31 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:32:36 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:32:41 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:32:46 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:32:51 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:32:56 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:33:01 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
11:33:06 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:33:11 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:33:16 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:33:21 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:33:26 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:33:31 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:33:36 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:33:41 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
11:33:46 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:33:51 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:33:56 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:34:01 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:34:06 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:34:11 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:34:16 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:34:21 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:34:26 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
11:34:31 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
11:34:36 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:34:41 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:34:46 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:34:51 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
11:34:56 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:35:01 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:35:06 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:35:11 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:35:16 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
11:35:21 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
11:35:26 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:35:31 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
11:35:36 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
11:35:41 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
11:35:46 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:35:51 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:35:56 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
11:36:01 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
