Linux 7.0.9-arch1-1 (archlinux) 	05/21/2026 	_x86_64_	(4 CPU)

09:43:54 PM   %sio-10   %sio-60  %sio-300      %sio   %fio-10   %fio-60  %fio-300      %fio
09:48:09 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:48:14 PM      0.00      0.00      0.00      0.07      0.00      0.00      0.00      0.07
09:48:19 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:48:24 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:48:29 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:48:34 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:48:39 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
09:48:44 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:48:49 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
09:48:54 PM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
09:48:59 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:49:04 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:49:09 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:49:14 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:49:19 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:49:24 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:49:29 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
09:49:34 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:49:39 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:49:44 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
09:49:49 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:49:54 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:49:59 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:50:04 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:50:09 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:50:14 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:50:19 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:50:24 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:50:29 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:50:34 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:50:39 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:50:44 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:50:49 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:50:54 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:50:59 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:51:04 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
09:51:09 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
09:51:14 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:51:19 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:51:24 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:51:29 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:51:34 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:51:39 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:51:44 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:51:49 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:51:54 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:51:59 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:52:04 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:52:09 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:52:14 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:52:19 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:52:24 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:52:29 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:52:34 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
09:52:39 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:52:44 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:52:49 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:52:54 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:52:59 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
09:53:04 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:53:09 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:53:14 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:53:19 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:53:24 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:53:29 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
09:53:34 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:53:39 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:53:44 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:53:49 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:53:54 PM      0.00      0.00      0.00      0.08      0.00      0.00      0.00      0.08
09:53:59 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:54:04 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:54:09 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:54:14 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:54:19 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
09:54:24 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:54:29 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:54:34 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
09:54:39 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:54:44 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:54:49 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:54:54 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:54:59 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:55:04 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:55:09 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:55:14 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:55:19 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:55:24 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
09:55:29 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:55:34 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:55:39 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:55:44 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:55:49 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
09:55:54 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:55:59 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:56:04 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:56:09 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:56:14 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:56:19 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:56:24 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:56:29 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:56:34 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:56:39 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:56:44 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:56:49 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:56:54 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:56:59 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:57:04 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:57:09 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:57:14 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:57:19 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:57:24 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:57:29 PM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
09:57:34 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:57:39 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:57:44 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:57:49 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:57:54 PM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
09:57:59 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:58:04 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:58:09 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
09:58:14 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:58:19 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:58:24 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:58:29 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
09:58:34 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:58:39 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
09:58:44 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:58:49 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
09:58:54 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:58:59 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:59:04 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:59:09 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:59:14 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
09:59:19 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:59:24 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:59:29 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:59:34 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
09:59:39 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:59:44 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:59:49 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
09:59:54 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:59:59 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:00:04 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:00:09 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
10:00:14 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:00:19 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:00:24 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:00:29 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
10:00:34 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:00:39 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:00:44 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:00:49 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:00:54 PM      0.00      0.00      0.00      0.07      0.00      0.00      0.00      0.07
10:00:59 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:01:04 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:01:09 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:01:14 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:01:19 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:01:24 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:01:29 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:01:34 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:01:39 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:01:44 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:01:49 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:01:54 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:01:59 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:02:04 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:02:09 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
10:02:14 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:02:19 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:02:24 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:02:29 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:02:34 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:02:39 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
10:02:44 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:02:49 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
10:02:54 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:02:59 PM      0.00      0.00      0.00      0.09      0.00      0.00      0.00      0.09
10:03:04 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:03:09 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
10:03:14 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:03:19 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:03:24 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:03:29 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:03:34 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
10:03:39 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:03:44 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:03:49 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:03:54 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:03:59 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:04:04 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:04:09 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:04:14 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:04:19 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
10:04:24 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:04:29 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:04:34 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:04:39 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:04:44 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:04:49 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:04:54 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:04:59 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
10:05:04 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:05:09 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
10:05:14 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:05:19 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:05:24 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:05:29 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:05:34 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:05:39 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.03
10:05:44 PM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
10:05:49 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:05:54 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:05:59 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
10:06:04 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:06:09 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:06:14 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:06:19 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:06:24 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:06:29 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:06:34 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:06:39 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:06:44 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:06:49 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:06:54 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:06:59 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:07:04 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:07:09 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:07:14 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:07:19 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:07:24 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:07:29 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:07:34 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:07:39 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:07:44 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:07:49 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:07:54 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:07:59 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:08:04 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:08:09 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:08:14 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
10:08:19 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:08:24 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:08:29 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:08:34 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:08:39 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
10:08:44 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.01
10:08:49 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
10:08:54 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:08:59 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:09:04 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:09:09 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:09:14 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:09:19 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:09:24 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:09:29 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:09:34 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:09:39 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:09:44 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:09:49 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:09:54 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
10:09:59 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:10:04 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:10:09 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:10:14 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:10:19 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:10:24 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:10:29 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:10:34 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:10:39 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:10:44 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:10:49 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:10:54 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:10:59 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:11:04 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:11:09 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:11:14 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:11:19 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:11:24 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
10:11:29 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
10:11:34 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:11:39 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:11:44 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
10:11:49 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
10:11:54 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
