Linux 7.0.10-arch1-1 (archlinux) 	06/03/2026 	_x86_64_	(4 CPU)

01:18:59 AM   %sio-10   %sio-60  %sio-300      %sio   %fio-10   %fio-60  %fio-300      %fio
01:25:24 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:25:29 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:25:34 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.01
01:25:39 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:25:44 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:25:49 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:25:54 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:25:59 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
01:26:04 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:26:09 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:26:14 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:26:19 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:26:24 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:26:29 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:26:34 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:26:39 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:26:44 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:26:49 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:26:54 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:26:59 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:27:04 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:27:09 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:27:14 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:27:19 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:27:24 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:27:29 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:27:34 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
01:27:39 AM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
01:27:44 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:27:49 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:27:54 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:27:59 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:28:04 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:28:09 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:28:14 AM      0.00      0.00      0.00      0.10      0.00      0.00      0.00      0.06
01:28:19 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:28:24 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:28:29 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:28:34 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:28:39 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:28:44 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:28:49 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
01:28:54 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:28:59 AM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
01:29:04 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:29:09 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:29:14 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
01:29:19 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:29:24 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
01:29:29 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:29:34 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
01:29:39 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:29:44 AM      0.00      0.00      0.00      0.09      0.00      0.00      0.00      0.09
01:29:49 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:29:54 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:29:59 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:30:04 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:30:09 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:30:14 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:30:19 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:30:24 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:30:29 AM      0.00      0.00      0.00      0.08      0.00      0.00      0.00      0.08
01:30:34 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.02
01:30:39 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:30:44 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:30:49 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
01:30:54 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:30:59 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:31:04 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:31:09 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:31:14 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:31:19 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.03
01:31:24 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:31:29 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:31:34 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:31:39 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:31:44 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:31:49 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:31:54 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:31:59 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:32:04 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:32:09 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
01:32:14 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:32:19 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:32:24 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:32:29 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:32:34 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:32:39 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:32:44 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:32:49 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:32:54 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:32:59 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:33:04 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:33:09 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:33:14 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.02
01:33:19 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:33:24 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:33:29 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:33:34 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:33:39 AM      0.00      0.00      0.00      0.06      0.00      0.00      0.00      0.06
01:33:44 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:33:49 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:33:54 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:33:59 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:34:04 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
01:34:09 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:34:14 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:34:19 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:34:24 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:34:29 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:34:34 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:34:39 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.04
01:34:44 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:34:49 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:34:54 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:34:59 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
01:35:04 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:35:09 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:35:14 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:35:19 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:35:24 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:35:29 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:35:34 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:35:39 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:35:44 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:35:49 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:35:54 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:35:59 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
01:36:04 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:36:09 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:36:14 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:36:19 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:36:24 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:36:29 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:36:34 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:36:39 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
01:36:44 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:36:49 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:36:54 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
01:36:59 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:37:04 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:37:09 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
01:37:14 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:37:19 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:37:24 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:37:29 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:37:34 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:37:39 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:37:44 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:37:49 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:37:54 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:37:59 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:38:04 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:38:09 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:38:14 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:38:19 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:38:24 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:38:29 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:38:34 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:38:39 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:38:44 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:38:49 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
01:38:54 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:38:59 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:39:04 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:39:09 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:39:14 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
01:39:19 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:39:24 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:39:29 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:39:34 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:39:39 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
01:39:44 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:39:49 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:39:54 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:39:59 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:40:04 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:40:09 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:40:14 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:40:19 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:40:24 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:40:29 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:40:34 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:40:39 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:40:44 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
01:40:49 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
01:40:54 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:40:59 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:41:04 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:41:09 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:41:14 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:41:19 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:41:24 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:41:29 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:41:34 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:41:39 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:41:44 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:41:49 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:41:54 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:41:59 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:42:04 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:42:09 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
01:42:14 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:42:19 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:42:24 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:42:29 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:42:34 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
01:42:39 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:42:44 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:42:49 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:42:54 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:42:59 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:43:04 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:43:09 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:43:14 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:43:19 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:43:24 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:43:29 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:43:34 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:43:39 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:43:44 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:43:49 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:43:54 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:43:59 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:44:04 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:44:09 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:44:14 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:44:19 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:44:24 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
01:44:29 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:44:34 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.01
01:44:39 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:44:44 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:44:49 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:44:54 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:44:59 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:45:04 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:45:09 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:45:14 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:45:19 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:45:24 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:45:29 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:45:34 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:45:39 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
01:45:44 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:45:49 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:45:54 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:45:59 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:46:04 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:46:09 AM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
01:46:14 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:46:19 AM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.05
01:46:24 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
01:46:29 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:46:34 AM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.01
01:46:39 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:46:44 AM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
01:46:49 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:46:54 AM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
01:46:59 AM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
